frame,object_id,object_type,object_x,object_y,player_direction,arrow_direction
674,3425,arrow,126,761,NONE,NONE
674,3426,player,111,783,UP,NONE
675,3427,player,111,801,DOWN,NONE
675,3428,arrow,122,757,NONE,NONE
676,3429,arrow,97,769,NONE,NONE
676,3430,player,113,783,UP,NONE
677,3431,arrow,103,767,NONE,NONE
677,3432,player,112,780,UP,NONE
678,3433,player,113,801,DOWN,NONE
678,3434,arrow,127,760,NONE,NONE
678,3435,arrow,104,765,NONE,NONE
679,3436,arrow,98,769,NONE,NONE
679,3437,player,113,781,UP,NONE
680,3438,arrow,105,764,NONE,NONE
680,3439,player,113,782,DOWN,NONE
681,3440,player,114,798,DOWN,NONE
681,3441,arrow,98,763,NONE,NONE
681,3442,arrow,123,753,NONE,NONE
682,3443,player,114,806,DOWN,NONE
683,3444,player,114,801,UP,NONE
683,3445,arrow,123,756,NONE,NONE
683,3446,arrow,100,764,NONE,NONE
684,3447,arrow,130,766,NONE,NONE
684,3448,arrow,99,764,NONE,NONE
684,3449,player,115,782,UP,NONE
685,3450,player,115,807,DOWN,NONE
686,3451,player,115,801,UP,NONE
686,3452,arrow,131,762,NONE,NONE
686,3453,arrow,101,764,NONE,NONE
687,3454,arrow,497,1182,NONE,NONE
687,3455,player,117,794,UP,NONE
688,3456,player,116,805,DOWN,NONE
688,3457,arrow,101,765,NONE,NONE
689,3458,arrow,497,1182,NONE,NONE
689,3459,arrow,81,804,NONE,NONE
689,3460,player,136,784,UP,NONE
690,3461,player,132,793,DOWN,NONE
691,3462,player,122,797,DOWN-LEFT,NONE
692,3463,player,122,799,DOWN,NONE
693,3464,player,120,798,UP-LEFT,NONE
694,3465,player,118,800,DOWN,NONE
695,3466,arrow,498,1182,NONE,NONE
695,3467,player,128,799,UP-RIGHT,NONE
696,3468,player,119,805,DOWN-LEFT,NONE
697,3469,arrow,498,1182,NONE,NONE
697,3470,player,120,804,UP,NONE
698,3471,player,129,790,UP,NONE
699,3472,player,124,813,DOWN,NONE
700,3473,player,128,817,DOWN,NONE
701,3474,player,132,823,DOWN,NONE
702,3475,arrow,185,846,NONE,NONE
702,3476,player,121,807,UP,NONE
702,3477,arrow,128,766,NONE,NONE
703,3478,arrow,192,855,NONE,NONE
703,3479,player,122,808,DOWN,NONE
703,3480,arrow,129,767,NONE,NONE
704,3481,arrow,199,866,NONE,NONE
704,3482,player,122,807,UP,NONE
704,3483,arrow,130,767,NONE,NONE
705,3484,arrow,207,877,NONE,NONE
705,3485,player,122,807,UP,NONE
705,3486,player,123,761,UP,NONE
706,3487,arrow,214,886,NONE,NONE
707,3488,arrow,499,1182,NONE,NONE
707,3489,arrow,221,895,NONE,NONE
708,3490,arrow,228,906,NONE,NONE
709,3491,arrow,236,916,NONE,NONE
709,3492,arrow,131,807,NONE,NONE
710,3493,arrow,242,926,NONE,NONE
710,3494,player,133,807,DOWN,NONE
711,3495,arrow,251,938,NONE,NONE
711,3496,player,121,807,LEFT,NONE
711,3497,player,122,762,UP,NONE
712,3498,arrow,258,948,NONE,NONE
712,3499,arrow,159,809,NONE,NONE
712,3500,arrow,131,803,NONE,NONE
713,3501,arrow,501,1181,NONE,NONE
713,3502,arrow,265,958,NONE,NONE
713,3503,arrow,151,809,NONE,NONE
713,3504,arrow,101,807,NONE,NONE
714,3505,arrow,272,969,NONE,NONE
714,3506,player,125,808,DOWN,NONE
715,3507,arrow,501,1182,NONE,NONE
715,3508,arrow,279,980,NONE,NONE
715,3509,player,123,807,UP-LEFT,NONE
716,3510,arrow,286,990,NONE,NONE
716,3511,player,123,807,UP,NONE
717,3512,arrow,501,1182,NONE,NONE
717,3513,arrow,293,1002,NONE,NONE
717,3514,player,123,807,UP,NONE
718,3515,arrow,301,1013,NONE,NONE
718,3516,player,124,808,DOWN,NONE
719,3517,arrow,308,1024,NONE,NONE
719,3518,player,124,808,UP,NONE
719,3519,arrow,134,767,NONE,NONE
720,3520,arrow,315,1036,NONE,NONE
720,3521,player,125,808,RIGHT,NONE
720,3522,arrow,138,760,NONE,NONE
721,3523,arrow,323,1047,NONE,NONE
721,3524,player,125,808,UP,NONE
721,3525,arrow,132,768,NONE,NONE
722,3526,arrow,330,1059,NONE,NONE
722,3527,player,125,808,UP,NONE
722,3528,arrow,133,768,NONE,NONE
723,3529,arrow,337,1071,NONE,NONE
723,3530,player,126,808,RIGHT,NONE
723,3531,arrow,140,761,NONE,NONE
724,3532,arrow,344,1083,NONE,NONE
724,3533,player,126,786,UP,NONE
725,3534,arrow,351,1095,NONE,NONE
725,3535,player,127,809,DOWN,NONE
725,3536,arrow,141,764,NONE,NONE
725,3537,arrow,112,762,NONE,NONE
726,3538,arrow,359,1107,NONE,NONE
726,3539,player,128,809,RIGHT,NONE
726,3540,arrow,128,763,NONE,NONE
727,3541,arrow,366,1119,NONE,NONE
727,3542,player,128,788,UP,NONE
728,3543,arrow,373,1132,NONE,NONE
728,3544,player,129,810,DOWN,NONE
728,3545,player,133,764,UP,NONE
729,3546,arrow,502,1182,NONE,NONE
729,3547,arrow,380,1144,NONE,NONE
729,3548,player,130,783,DOWN,NONE
730,3549,arrow,387,1157,NONE,NONE
730,3550,player,130,811,DOWN,NONE
730,3551,player,134,765,UP,NONE
731,3552,arrow,395,1169,NONE,NONE
731,3553,player,131,784,DOWN,NONE
732,3554,arrow,402,1182,NONE,NONE
732,3555,player,132,785,DOWN,NONE
733,3556,arrow,408,1190,NONE,NONE
733,3557,player,133,786,DOWN,NONE
734,3558,arrow,414,1193,NONE,NONE
734,3559,player,133,787,DOWN,NONE
735,3560,player,456,1185,DOWN,NONE
735,3561,player,134,815,UP,NONE
735,3562,player,138,769,UP,NONE
736,3563,arrow,513,1185,NONE,NONE
736,3564,player,425,1186,DOWN,NONE
736,3565,player,135,816,UP,NONE
736,3566,player,139,771,UP,NONE
737,3567,player,462,1185,DOWN,NONE
737,3568,player,136,817,UP,NONE
737,3569,player,140,772,UP,NONE
738,3570,player,461,1186,DOWN,NONE
738,3571,player,137,791,UP,NONE
739,3572,arrow,335,1160,NONE,NONE
739,3573,player,462,1185,DOWN,NONE
739,3574,player,138,820,UP,NONE
739,3575,player,141,774,UP,NONE
740,3576,arrow,479,1191,NONE,NONE
740,3577,arrow,423,1171,NONE,NONE
740,3578,arrow,329,1157,NONE,NONE
740,3579,player,138,794,DOWN,NONE
741,3580,player,488,1221,DOWN,NONE
741,3581,arrow,478,1187,NONE,NONE
741,3582,arrow,422,1170,NONE,NONE
741,3583,arrow,488,1162,NONE,NONE
741,3584,arrow,317,1152,NONE,NONE
741,3585,player,139,823,UP,NONE
741,3586,player,143,777,UP,NONE
742,3587,player,482,1221,DOWN,NONE
742,3588,arrow,481,1187,NONE,NONE
742,3589,arrow,489,1168,NONE,NONE
742,3590,arrow,420,1168,NONE,NONE
742,3591,arrow,302,1147,NONE,NONE
742,3592,player,140,798,UP,NONE
743,3593,player,482,1220,DOWN,NONE
743,3594,arrow,480,1189,NONE,NONE
743,3595,arrow,486,1164,NONE,NONE
743,3596,arrow,419,1166,NONE,NONE
743,3597,arrow,287,1141,NONE,NONE
743,3598,player,141,800,UP,NONE
744,3599,player,482,1220,DOWN,NONE
744,3600,arrow,480,1190,NONE,NONE
744,3601,arrow,487,1167,NONE,NONE
744,3602,arrow,417,1165,NONE,NONE
744,3603,arrow,271,1135,NONE,NONE
744,3604,player,142,802,UP,NONE
745,3605,player,482,1224,DOWN,NONE
745,3606,arrow,484,1179,NONE,NONE
745,3607,arrow,416,1163,NONE,NONE
745,3608,arrow,256,1130,NONE,NONE
745,3609,player,142,804,UP,NONE
746,3610,player,482,1195,DOWN,NONE
746,3611,arrow,414,1162,NONE,NONE
746,3612,arrow,241,1124,NONE,NONE
746,3613,player,143,806,UP,NONE
747,3614,player,482,1194,DOWN,NONE
747,3615,arrow,412,1160,NONE,NONE
747,3616,arrow,224,1118,NONE,NONE
747,3617,player,144,808,UP,NONE
748,3618,player,479,1203,DOWN,NONE
748,3619,arrow,483,1174,NONE,NONE
748,3620,arrow,411,1160,NONE,NONE
748,3621,arrow,210,1113,NONE,NONE
748,3622,player,145,811,UP,NONE
749,3623,player,478,1195,DOWN,NONE
749,3624,arrow,409,1159,NONE,NONE
749,3625,arrow,197,1108,NONE,NONE
749,3626,player,146,813,UP,NONE
750,3627,player,478,1195,DOWN,NONE
750,3628,arrow,408,1158,NONE,NONE
750,3629,arrow,182,1103,NONE,NONE
750,3630,player,146,816,UP,NONE
751,3631,player,477,1195,DOWN,NONE
751,3632,arrow,407,1157,NONE,NONE
751,3633,arrow,167,1099,NONE,NONE
751,3634,player,147,818,UP,NONE
752,3635,player,476,1196,DOWN,NONE
752,3636,arrow,406,1156,NONE,NONE
752,3637,arrow,152,1094,NONE,NONE
752,3638,player,148,821,UP,NONE
753,3639,player,475,1195,DOWN,NONE
753,3640,arrow,404,1156,NONE,NONE
753,3641,arrow,136,1089,NONE,NONE
753,3642,player,149,824,UP,NONE
754,3643,player,475,1194,DOWN,NONE
754,3644,arrow,402,1155,NONE,NONE
754,3645,arrow,122,1085,NONE,NONE
754,3646,player,150,827,UP,NONE
755,3647,player,472,1193,DOWN,NONE
755,3648,arrow,401,1155,NONE,NONE
755,3649,arrow,107,1080,NONE,NONE
755,3650,player,150,830,UP,NONE
756,3651,player,471,1192,DOWN,NONE
756,3652,arrow,400,1154,NONE,NONE
756,3653,arrow,92,1076,NONE,NONE
756,3654,player,151,833,UP,NONE
757,3655,arrow,1510,1204,NONE,NONE
757,3656,arrow,876,1204,NONE,NONE
757,3657,player,470,1192,DOWN,NONE
757,3658,arrow,398,1154,NONE,NONE
757,3659,arrow,77,1071,NONE,NONE
757,3660,player,115,837,UP,NONE
758,3661,arrow,1349,1204,NONE,NONE
758,3662,arrow,789,1204,NONE,NONE
758,3663,arrow,225,1204,NONE,NONE
758,3664,player,469,1192,DOWN,NONE
758,3665,arrow,396,1154,NONE,NONE
758,3666,arrow,62,1067,NONE,NONE
758,3667,player,117,840,UP,NONE
759,3668,player,467,1192,DOWN,NONE
759,3669,arrow,395,1153,NONE,NONE
759,3670,arrow,52,1064,NONE,NONE
759,3671,player,154,844,UP,NONE
760,3672,arrow,1509,1204,NONE,NONE
760,3673,player,276,1192,DOWN,NONE
760,3674,arrow,393,1153,NONE,NONE
760,3675,arrow,46,1057,NONE,NONE
760,3676,player,154,847,UP,NONE
761,3677,player,465,1192,DOWN,NONE
761,3678,arrow,392,1154,NONE,NONE
761,3679,arrow,45,1054,NONE,NONE
761,3680,player,155,851,UP,NONE
762,3681,player,463,1192,DOWN,NONE
762,3682,arrow,390,1155,NONE,NONE
762,3683,arrow,45,1049,NONE,NONE
762,3684,player,218,925,UP,NONE
762,3685,player,99,925,LEFT,NONE
762,3686,player,156,856,UP,NONE
763,3687,arrow,1479,1204,NONE,NONE
763,3688,arrow,641,1204,NONE,NONE
763,3689,player,275,1193,DOWN,NONE
763,3690,arrow,389,1156,NONE,NONE
763,3691,player,157,860,UP,NONE
764,3692,player,459,1193,DOWN,NONE
764,3693,arrow,388,1156,NONE,NONE
764,3694,player,158,864,UP,NONE
765,3695,player,458,1193,DOWN,NONE
765,3696,arrow,386,1157,NONE,NONE
765,3697,player,159,868,UP,NONE
766,3698,player,455,1193,DOWN,NONE
766,3699,arrow,385,1157,NONE,NONE
766,3700,player,159,873,UP,NONE
767,3701,player,454,1194,DOWN,NONE
767,3702,arrow,383,1159,NONE,NONE
767,3703,player,160,877,UP,NONE
768,3704,player,451,1194,DOWN,NONE
768,3705,arrow,382,1160,NONE,NONE
768,3706,player,161,882,UP,NONE
769,3707,player,450,1194,DOWN,NONE
769,3708,arrow,380,1161,NONE,NONE
769,3709,player,162,886,UP,NONE
770,3710,player,448,1194,DOWN,NONE
770,3711,arrow,379,1162,NONE,NONE
770,3712,player,163,891,UP,NONE
771,3713,player,446,1195,DOWN,NONE
771,3714,arrow,377,1163,NONE,NONE
771,3715,player,163,896,UP,NONE
772,3716,player,443,1195,DOWN,NONE
772,3717,arrow,376,1165,NONE,NONE
772,3718,player,164,901,UP,NONE
773,3719,player,442,1195,DOWN,NONE
773,3720,arrow,374,1166,NONE,NONE
773,3721,player,165,906,UP,NONE
774,3722,player,440,1196,DOWN,NONE
774,3723,arrow,372,1168,NONE,NONE
774,3724,player,166,911,UP,NONE
775,3725,arrow,371,1169,NONE,NONE
775,3726,player,437,1195,DOWN,NONE
775,3727,player,167,916,UP,NONE
776,3728,arrow,370,1172,NONE,NONE
776,3729,player,434,1194,DOWN,NONE
776,3730,player,167,922,UP,NONE
777,3731,arrow,368,1174,NONE,NONE
777,3732,player,432,1193,DOWN,NONE
777,3733,player,168,928,UP,NONE
778,3734,arrow,367,1176,NONE,NONE
778,3735,player,429,1192,DOWN,NONE
778,3736,player,169,933,UP-LEFT,NONE
779,3737,arrow,1348,1204,NONE,NONE
779,3738,arrow,598,1204,NONE,NONE
779,3739,arrow,361,1183,NONE,NONE
779,3740,player,437,1192,DOWN-RIGHT,NONE
779,3741,player,170,939,UP-LEFT,NONE
780,3742,arrow,1481,1204,NONE,NONE
780,3743,player,877,1206,DOWN-RIGHT,NONE
780,3744,arrow,202,1204,NONE,NONE
780,3745,arrow,363,1181,NONE,NONE
780,3746,player,423,1192,UP-LEFT,NONE
780,3747,player,171,945,UP-LEFT,NONE
781,3748,arrow,362,1183,NONE,NONE
781,3749,player,421,1192,DOWN-RIGHT,NONE
781,3750,player,172,952,UP-LEFT,NONE
782,3751,arrow,360,1186,NONE,NONE
782,3752,player,418,1194,DOWN-RIGHT,NONE
782,3753,player,172,958,UP-LEFT,NONE
783,3754,arrow,360,1188,NONE,NONE
783,3755,player,415,1195,DOWN-RIGHT,NONE
783,3756,player,173,964,UP-LEFT,NONE
784,3757,arrow,358,1191,NONE,NONE
784,3758,player,414,1195,DOWN-RIGHT,NONE
784,3759,player,174,970,UP-LEFT,NONE
785,3760,arrow,357,1193,NONE,NONE
785,3761,player,411,1196,DOWN-RIGHT,NONE
785,3762,arrow,86,984,NONE,NONE
785,3763,player,175,976,UP-LEFT,NONE
786,3764,arrow,355,1194,NONE,NONE
786,3765,player,407,1197,DOWN-RIGHT,NONE
786,3766,player,175,983,UP-LEFT,NONE
787,3767,arrow,354,1194,NONE,NONE
787,3768,player,404,1197,DOWN-RIGHT,NONE
787,3769,arrow,85,985,NONE,NONE
787,3770,player,176,990,UP-LEFT,NONE
788,3771,arrow,353,1193,NONE,NONE
788,3772,player,400,1197,DOWN-RIGHT,NONE
788,3773,player,177,997,UP-LEFT,NONE
789,3774,arrow,352,1196,NONE,NONE
789,3775,player,398,1197,DOWN-RIGHT,NONE
789,3776,arrow,95,980,NONE,NONE
789,3777,player,178,1003,UP-LEFT,NONE
790,3778,arrow,351,1194,NONE,NONE
790,3779,player,394,1197,DOWN-RIGHT,NONE
790,3780,player,179,1010,UP-LEFT,NONE
791,3781,arrow,349,1196,NONE,NONE
791,3782,player,389,1197,DOWN-RIGHT,NONE
791,3783,player,179,1017,UP-LEFT,NONE
791,3784,arrow,96,978,NONE,NONE
792,3785,player,387,1197,DOWN-RIGHT,NONE
792,3786,player,180,1024,UP-LEFT,NONE
793,3787,player,383,1197,DOWN-RIGHT,NONE
793,3788,player,181,1032,UP-LEFT,NONE
793,3789,arrow,94,980,NONE,NONE
794,3790,player,378,1197,DOWN-RIGHT,NONE
794,3791,player,182,1039,UP-LEFT,NONE
794,3792,arrow,96,980,NONE,NONE
795,3793,player,374,1197,DOWN-RIGHT,NONE
795,3794,player,183,1047,UP-LEFT,NONE
795,3795,arrow,97,979,NONE,NONE
796,3796,player,372,1197,DOWN-RIGHT,NONE
796,3797,player,183,1054,UP-LEFT,NONE
796,3798,arrow,104,977,NONE,NONE
797,3799,player,368,1197,DOWN-RIGHT,NONE
797,3800,player,184,1062,UP-LEFT,NONE
797,3801,arrow,100,977,NONE,NONE
798,3802,player,364,1197,DOWN-RIGHT,NONE
798,3803,player,185,1070,UP-LEFT,NONE
798,3804,arrow,102,978,NONE,NONE
799,3805,player,360,1197,DOWN-RIGHT,NONE
799,3806,player,186,1078,UP-LEFT,NONE
799,3807,arrow,103,979,NONE,NONE
800,3808,player,356,1197,DOWN-RIGHT,NONE
800,3809,player,187,1086,UP-LEFT,NONE
800,3810,arrow,105,979,NONE,NONE
801,3811,player,351,1197,DOWN-RIGHT,NONE
801,3812,player,187,1094,UP-LEFT,NONE
801,3813,arrow,106,979,NONE,NONE
802,3814,player,346,1197,DOWN-RIGHT,NONE
802,3815,player,188,1103,UP-LEFT,NONE
802,3816,arrow,108,980,NONE,NONE
803,3817,player,342,1197,DOWN-RIGHT,NONE
803,3818,player,189,1111,UP-LEFT,NONE
803,3819,arrow,109,981,NONE,NONE
804,3820,player,338,1197,DOWN-RIGHT,NONE
804,3821,player,190,1120,UP-LEFT,NONE
804,3822,arrow,111,981,NONE,NONE
805,3823,player,333,1197,DOWN-RIGHT,NONE
805,3824,player,191,1128,UP-LEFT,NONE
806,3825,player,330,1197,DOWN-RIGHT,NONE
806,3826,player,191,1137,UP-LEFT,NONE
806,3827,arrow,114,982,NONE,NONE
807,3828,player,325,1197,DOWN-RIGHT,NONE
807,3829,player,192,1146,UP-LEFT,NONE
807,3830,arrow,116,983,NONE,NONE
808,3831,player,321,1197,DOWN-RIGHT,NONE
808,3832,player,193,1154,UP-LEFT,NONE
808,3833,arrow,122,987,NONE,NONE
809,3834,player,314,1197,DOWN-RIGHT,NONE
809,3835,player,194,1164,UP-LEFT,NONE
809,3836,arrow,119,986,NONE,NONE
810,3837,player,310,1197,DOWN-RIGHT,NONE
810,3838,player,195,1174,UP-LEFT,NONE
810,3839,arrow,124,990,NONE,NONE
811,3840,player,254,1185,DOWN-RIGHT,NONE
812,3841,player,252,1190,DOWN,NONE
812,3842,arrow,127,992,NONE,NONE
813,3843,player,250,1195,DOWN,NONE
813,3844,arrow,129,995,NONE,NONE
814,3845,player,247,1196,DOWN-LEFT,NONE
815,3846,arrow,199,1202,NONE,NONE
815,3847,player,286,1197,DOWN-RIGHT,NONE
815,3848,arrow,128,994,NONE,NONE
816,3849,arrow,176,1229,NONE,NONE
816,3850,arrow,200,1201,NONE,NONE
816,3851,player,270,1197,LEFT,NONE
817,3852,player,273,1183,UP,NONE
817,3853,arrow,134,1006,NONE,NONE
818,3854,player,258,1174,UP-LEFT,NONE
819,3855,arrow,1348,1205,NONE,NONE
819,3856,arrow,597,1205,NONE,NONE
819,3857,player,269,1181,DOWN-RIGHT,NONE
819,3858,arrow,134,1003,NONE,NONE
820,3859,player,232,1176,UP-LEFT,NONE
821,3860,player,230,1175,UP-LEFT,NONE
821,3861,arrow,137,1008,NONE,NONE
822,3862,player,226,1172,UP-LEFT,NONE
823,3863,player,223,1169,UP,NONE
824,3864,player,220,1166,UP,NONE
825,3865,player,217,1164,UP-LEFT,NONE
826,3866,player,213,1161,UP-LEFT,NONE
827,3867,player,210,1158,UP,NONE
828,3868,player,207,1156,UP-LEFT,NONE
829,3869,player,204,1152,UP,NONE
829,3870,arrow,154,1037,NONE,NONE
830,3871,player,199,1150,UP-LEFT,NONE
831,3872,arrow,971,1201,NONE,NONE
831,3873,player,192,1147,UP-LEFT,NONE
831,3874,arrow,156,1047,NONE,NONE
832,3875,player,186,1145,UP-LEFT,NONE
833,3876,player,183,1143,UP-LEFT,NONE
834,3877,player,179,1140,UP-LEFT,NONE
834,3878,arrow,161,1057,NONE,NONE
835,3879,player,184,1148,DOWN,NONE
835,3880,arrow,163,1064,NONE,NONE
835,3881,arrow,155,1045,NONE,NONE
836,3882,player,182,1147,UP-LEFT,NONE
837,3883,player,179,1145,UP-LEFT,NONE
838,3884,player,176,1137,UP,NONE
839,3885,player,172,1139,DOWN-LEFT,NONE
840,3886,player,168,1140,DOWN-LEFT,NONE
840,3887,arrow,163,1067,NONE,NONE
841,3888,player,165,1138,UP-LEFT,NONE
842,3889,player,160,1143,DOWN,NONE
842,3890,arrow,167,1076,NONE,NONE
843,3891,player,148,1143,LEFT,NONE
844,3892,arrow,170,1087,NONE,NONE
844,3893,player,145,1142,UP-LEFT,NONE
845,3894,player,141,1141,UP-LEFT,NONE
846,3895,player,137,1141,LEFT,NONE
847,3896,player,134,1140,UP-LEFT,NONE
848,3897,player,191,1152,DOWN-RIGHT,NONE
848,3898,player,78,1108,UP-LEFT,NONE
849,3899,player,191,1154,DOWN-RIGHT,NONE
849,3900,player,71,1106,UP-LEFT,NONE
850,3901,player,190,1154,DOWN-RIGHT,NONE
850,3902,player,64,1105,UP-LEFT,NONE
851,3903,player,192,1156,DOWN-RIGHT,NONE
851,3904,player,60,1103,UP-LEFT,NONE
852,3905,player,191,1161,DOWN-RIGHT,NONE
852,3906,player,57,1102,UP-LEFT,NONE
853,3907,player,192,1160,DOWN-RIGHT,NONE
853,3908,player,56,1101,UP-LEFT,NONE
854,3909,player,189,1157,DOWN-RIGHT,NONE
854,3910,player,56,1100,UP-LEFT,NONE
855,3911,player,189,1154,DOWN-RIGHT,NONE
855,3912,player,56,1098,UP-LEFT,NONE
856,3913,player,189,1153,DOWN-RIGHT,NONE
856,3914,player,56,1097,UP-LEFT,NONE
857,3915,player,188,1152,DOWN-RIGHT,NONE
857,3916,player,56,1096,UP-LEFT,NONE
858,3917,arrow,197,1186,NONE,NONE
858,3918,player,188,1152,DOWN-RIGHT,NONE
858,3919,player,56,1095,UP-LEFT,NONE
859,3920,arrow,198,1194,NONE,NONE
859,3921,player,188,1153,DOWN-RIGHT,NONE
859,3922,player,56,1094,UP-LEFT,NONE
860,3923,arrow,200,1201,NONE,NONE
860,3924,player,188,1152,DOWN-RIGHT,NONE
860,3925,player,56,1093,UP-LEFT,NONE
861,3926,arrow,201,1195,NONE,NONE
861,3927,player,187,1153,DOWN-RIGHT,NONE
861,3928,player,56,1092,UP-LEFT,NONE
862,3929,arrow,202,1196,NONE,NONE
862,3930,player,187,1153,DOWN-RIGHT,NONE
862,3931,player,56,1091,UP-LEFT,NONE
863,3932,arrow,199,1194,NONE,NONE
863,3933,player,187,1154,DOWN-RIGHT,NONE
863,3934,player,57,1090,UP-LEFT,NONE
864,3935,player,186,1154,DOWN-RIGHT,NONE
864,3936,player,58,1098,UP-LEFT,NONE
864,3937,player,62,1062,UP,NONE
865,3938,player,183,1154,DOWN-RIGHT,NONE
865,3939,player,58,1090,UP-LEFT,NONE
866,3940,player,182,1155,DOWN-RIGHT,NONE
866,3941,player,59,1094,UP-LEFT,NONE
866,3942,arrow,72,1075,NONE,NONE
867,3943,player,181,1153,DOWN-RIGHT,NONE
867,3944,player,59,1091,UP-LEFT,NONE
868,3945,player,179,1155,DOWN-RIGHT,NONE
868,3946,player,59,1117,UP-LEFT,NONE
868,3947,player,59,1076,UP,NONE
869,3948,player,176,1155,DOWN-RIGHT,NONE
869,3949,player,60,1119,UP-LEFT,NONE
869,3950,player,60,1076,UP,NONE
870,3951,player,174,1156,DOWN-RIGHT,NONE
870,3952,player,61,1092,UP-LEFT,NONE
871,3953,player,173,1157,DOWN-RIGHT,NONE
871,3954,player,61,1092,UP-LEFT,NONE
872,3955,player,171,1159,DOWN-RIGHT,NONE
872,3956,player,61,1093,UP-LEFT,NONE
873,3957,player,170,1159,DOWN-RIGHT,NONE
873,3958,player,63,1094,UP-LEFT,NONE
874,3959,player,169,1161,DOWN-RIGHT,NONE
874,3960,player,64,1094,UP-LEFT,NONE
875,3961,player,169,1161,DOWN-RIGHT,NONE
875,3962,player,65,1095,UP-LEFT,NONE
876,3963,player,168,1162,DOWN-RIGHT,NONE
876,3964,player,67,1096,UP-LEFT,NONE
877,3965,player,167,1164,DOWN-RIGHT,NONE
877,3966,player,69,1099,UP-LEFT,NONE
878,3967,player,162,1166,DOWN-RIGHT,NONE
878,3968,player,70,1103,UP-LEFT,NONE
879,3969,player,167,1168,DOWN-RIGHT,NONE
879,3970,player,72,1104,UP-LEFT,NONE
880,3971,arrow,107,1188,NONE,NONE
880,3972,player,186,1171,DOWN-RIGHT,NONE
880,3973,player,73,1107,UP-LEFT,NONE
881,3974,player,160,1174,DOWN-RIGHT,NONE
881,3975,player,75,1109,UP-LEFT,NONE
882,3976,arrow,99,1189,NONE,NONE
882,3977,player,182,1176,DOWN-RIGHT,NONE
882,3978,player,77,1112,UP-LEFT,NONE
883,3979,player,165,1179,DOWN-RIGHT,NONE
883,3980,player,78,1115,UP-LEFT,NONE
884,3981,player,176,1184,DOWN-RIGHT,NONE
884,3982,player,78,1118,UP-LEFT,NONE
885,3983,player,168,1185,DOWN-RIGHT,NONE
885,3984,player,79,1120,UP-LEFT,NONE
886,3985,player,167,1186,DOWN-RIGHT,NONE
886,3986,player,80,1123,UP-LEFT,NONE
887,3987,player,156,1188,DOWN-RIGHT,NONE
887,3988,player,81,1127,UP-LEFT,NONE
888,3989,player,155,1189,DOWN-RIGHT,NONE
888,3990,player,83,1131,UP-LEFT,NONE
889,3991,arrow,1479,1206,NONE,NONE
889,3992,arrow,877,1205,NONE,NONE
889,3993,arrow,1212,1156,NONE,NONE
889,3994,arrow,467,1156,NONE,NONE
889,3995,arrow,1752,1119,NONE,NONE
889,3996,player,267,1163,DOWN-RIGHT,NONE
890,3997,player,130,1165,DOWN-LEFT,NONE
891,3998,player,130,1167,DOWN,NONE
892,3999,player,133,1170,DOWN,NONE
893,4000,arrow,1479,1205,NONE,NONE
893,4001,player,834,1206,DOWN-RIGHT,NONE
893,4002,player,144,1171,UP-LEFT,NONE
894,4003,player,135,1174,DOWN-LEFT,NONE
895,4004,arrow,1349,1205,NONE,NONE
895,4005,player,130,1173,UP-LEFT,NONE
896,4006,player,137,1174,DOWN-RIGHT,NONE
897,4007,arrow,1510,1204,NONE,NONE
897,4008,arrow,598,1204,NONE,NONE
897,4009,player,276,1170,UP-RIGHT,NONE
898,4010,arrow,333,1201,NONE,NONE
898,4011,player,138,1169,UP-LEFT,NONE
899,4012,player,139,1168,UP,NONE
900,4013,player,1211,1144,UP-RIGHT,NONE
900,4014,player,466,1144,LEFT,NONE
900,4015,player,917,1146,DOWN-RIGHT,NONE
900,4016,player,765,921,UP,NONE
900,4017,player,827,884,UP-RIGHT,NONE
900,4018,player,765,847,UP-LEFT,NONE
900,4019,arrow,243,333,NONE,NONE
900,4020,arrow,1262,77,NONE,NONE
901,4021,player,178,1196,DOWN-LEFT,NONE
901,4022,player,64,1180,UP-LEFT,NONE
901,4023,arrow,186,1157,NONE,NONE
902,4024,arrow,10,1217,NONE,NONE
902,4025,player,178,1195,DOWN-RIGHT,NONE
902,4026,player,52,1181,UP-LEFT,NONE
902,4027,arrow,174,1154,NONE,NONE
903,4028,arrow,10,1217,NONE,NONE
903,4029,arrow,36,1194,NONE,NONE
903,4030,player,178,1192,DOWN-RIGHT,NONE
903,4031,arrow,76,1170,NONE,NONE
903,4032,arrow,19,1169,NONE,NONE
903,4033,arrow,175,1152,NONE,NONE
903,4034,arrow,177,1128,NONE,NONE
904,4035,player,178,1190,UP,NONE
904,4036,arrow,20,1177,NONE,NONE
904,4037,arrow,70,1173,NONE,NONE
904,4038,arrow,187,1150,NONE,NONE
905,4039,arrow,1509,1204,NONE,NONE
905,4040,arrow,641,1204,NONE,NONE
905,4041,arrow,27,1184,NONE,NONE
905,4042,arrow,11,1180,NONE,NONE
905,4043,player,160,1189,UP-LEFT,NONE
905,4044,player,63,1176,UP-LEFT,NONE
905,4045,arrow,175,1148,NONE,NONE
905,4046,arrow,177,1125,NONE,NONE
906,4047,arrow,35,1189,NONE,NONE
906,4048,arrow,70,1177,NONE,NONE
906,4049,player,179,1186,DOWN-RIGHT,NONE
906,4050,arrow,50,1166,NONE,NONE
906,4051,arrow,187,1146,NONE,NONE
907,4052,arrow,21,1196,NONE,NONE
